
A	45	3	5.30204597175	5.30204597175	[0, 1, 2]	[0, 1, 2]
A	46	59	4.442575422748	4.696657394329599	[15, 29, 53]	[38, 41, 15]
A	47	1	11.126868	11.126868	[0]	[0]
A	48	228	4.21982385989928	4.35178414724028	[73, 10, 93]	[73, 81, 207]
A	49	94	4.1705040187	4.615122764820001	[90, 78, 19]	[44, 66, 90]
A	50	126	4.146411391699999	4.209990910852319	[59, 30, 90]	[1, 22, 53]
A	51	3	5.848795512199999	5.848795512199999	[1, 2, 0]	[1, 2, 0]
A	52	372	4.0822632708	4.194714146109	[33, 365, 41]	[33, 149, 243]
A	53	1	10.386315	10.386315	[0]	[0]
A	54	22	4.519474499781399	4.5659665179847995	[16, 13, 18]	[16, 13, 15]
A	55	110	4.19544828564144	4.2348092239896	[28, 76, 98]	[28, 35, 76]
A	56	55	4.34624244	4.4291219084016005	[1, 14, 23]	[1, 3, 45]
A	57	59	4.267882162255	4.3488813136723605	[24, 40, 54]	[24, 40, 43]
A	58	21	4.50615437404	4.573707778966799	[19, 12, 11]	[12, 19, 9]
A	59	14	4.88293087610112	4.882930876101119	[5, 9, 4]	[5, 9, 4]
A	60	4	5.014149363587	5.04589324296575	[0, 1, 3]	[0, 1, 2]
A	61	154	4.28369595825	4.44837402761204	[128, 86, 78]	[14, 64, 100]
A	62	34	4.09587900127	4.24542689370808	[16, 26, 20]	[16, 3, 32]
A	63	9	4.48929233110355	4.50025573924924	[2, 0, 8]	[2, 0, 6]
A	64	44	4.5155760288	4.580614656000001	[19, 20, 4]	[19, 20, 40]
A	65	1	7.694068	7.694068	[0]	[0]
A	66	60	4.15236978324	4.250909324259999	[14, 13, 49]	[45, 14, 19]
A	67	8	4.59840128386442	4.607554270924669	[7, 4, 6]	[7, 2, 4]
A	68	1	10.713688000000001	10.713688000000001	[0]	[0]
A	69	222	4.1677775907	4.3082034851704805	[32, 161, 182]	[32, 65, 109]
A	70	363	4.1896279634999996	4.734965443173439	[274, 279, 131]	[9, 153, 201]
A	71	65	4.3800936295424	4.433896711839799	[49, 47, 34]	[26, 46, 49]
A	72	47	4.50435090032	4.64609569518048	[2, 10, 22]	[2, 28, 37]
A	73	19	4.3278275512	4.352682531080001	[1, 11, 13]	[1, 8, 11]
A	74	1	8.718852000000002	8.718852000000002	[0]	[0]
A	75	5	5.30047474939584	5.40147496686118	[4, 3, 0]	[3, 4, 1]
A	76	385	4.14902412808	4.9891027514762	[77, 373, 152]	[182, 194, 227]
A	77	248	4.2702409707144	4.4559082775415995	[218, 202, 114]	[18, 184, 204]
A	78	1	9.510348	9.510348	[0]	[0]
A	79	2	6.295038411	6.295038411	[1, 0]	[1, 0]
A	80	52	4.21707347088	4.392894241610881	[35, 34, 1]	[35, 5, 13]
A	81	3	5.5644012045984	5.5644012045984	[0, 2, 1]	[0, 2, 1]
A	82	6	4.37876240351736	4.38099896610364	[5, 0, 1]	[5, 0, 2]
A	83	1	13.14044	13.14044	[0]	[0]
A	84	235	4.097751016937	4.300898051535199	[48, 179, 161]	[48, 103, 138]
A	85	59	4.39935625668448	4.7627189286536	[43, 21, 49]	[43, 23, 26]
A	86	378	4.1773930390272	4.486458815168239	[224, 152, 325]	[59, 148, 161]
A	87	3	5.669086845120001	5.836721695120001	[2, 0, 1]	[0, 2, 1]
A	88	4	4.9498124188784	5.02514249770352	[1, 3, 0]	[1, 2, 3]
A	89	12	4.860338833267099	4.8603388332671	[4, 7, 1]	[4, 7, 1]
A	90	13	4.5899860927824	4.645838502470401	[0, 12, 6]	[4, 0, 12]
A	91	93	4.126555943767039	4.2591481841408	[15, 22, 57]	[15, 68, 9]
A	92	29	4.5844766477388	4.95480094274125	[4, 24, 13]	[2, 4, 9]
A	93	347	4.06738785442368	4.7964445550796	[268, 247, 266]	[20, 33, 204]
A	94	203	4.02635927227	4.09015590688736	[2, 67, 125]	[2, 9, 40]
A	95	4	4.2786625168	4.278662516800001	[1, 0, 2]	[1, 0, 2]
A	96	5	5.4279165673936	6.074623194339201	[2, 4, 3]	[0, 4, 2]
A	97	27	4.34799849075	4.42338551925	[6, 17, 9]	[6, 25, 17]
A	98	62	4.45711071806752	4.928828531139999	[15, 9, 40]	[2, 18, 5]
A	99	19	4.7364204856264	4.86634646694112	[4, 6, 7]	[4, 15, 6]
A	100	3	5.950294474	5.950294474	[1, 2, 0]	[1, 2, 0]
B	1	4	4.37244634248	4.37244634248	[3, 2, 1]	[3, 2, 1]
B	2	21	4.72868805	5.3027932285045	[4, 1, 2]	[4, 8, 6]
B	3	60	4.051019395	4.053873878939999	[46, 28, 9]	[46, 10, 28]
B	4	3	5.1090896344562	5.1305917125812	[2, 1, 0]	[2, 0, 1]
B	5	59	4.3631981268999995	4.825797756396799	[49, 17, 21]	[1, 49, 50]
B	6	1	9.254999999999999	9.254999999999999	[0]	[0]
B	7	26	4.15227388	4.198016301399999	[5, 3, 2]	[3, 5, 9]
B	8	70	4.139635	4.7092222043500005	[37, 0, 23]	[22, 19, 37]
B	9	2	6.328410399999999	6.328410399999999	[1, 0]	[1, 0]
B	10	5	6.2323936275	6.4655742606399995	[1, 2, 3]	[2, 1, 4]
B	11	157	4.139635	4.2515900983	[19, 10, 48]	[18, 45, 19]
B	12	3	5.514703679999999	6.3179722	[0, 1, 2]	[2, 0, 1]
B	13	169	4.04675259729	4.310783184537599	[104, 59, 61]	[4, 94, 104]
B	14	123	4.19056077	4.4333632846422	[30, 2, 10]	[11, 30, 113]
B	15	13	4.0908626	4.10898673444	[2, 7, 3]	[2, 0, 7]
B	16	11	4.49771261779255	4.4977126177925495	[5, 8, 1]	[5, 8, 1]
B	17	2	5.289136999999999	5.289136999999999	[0, 1]	[0, 1]
B	18	4	4.82863309	4.82863309	[1, 0, 3]	[1, 0, 3]
B	19	2	6.558509719999999	6.558509719999999	[1, 0]	[1, 0]
B	20	21	4.1808607900000005	4.254413154000001	[4, 8, 12]	[4, 15, 17]
B	21	2	5.313768	5.313768	[1, 0]	[1, 0]
B	22	3	4.578416856216149	4.578416856216149	[2, 1, 0]	[2, 1, 0]
B	23	1	6.541	6.541	[0]	[0]
B	24	11	4.497738693600001	4.5282086090915	[5, 4, 3]	[5, 4, 8]
B	25	3	4.6523143533799995	4.78629000338	[1, 0, 2]	[0, 1, 2]
B	26	77	4.296039520000001	4.4144165345425606	[25, 10, 35]	[9, 29, 10]
B	27	52	4.519662715	4.6877717929186	[18, 35, 27]	[18, 44, 7]
B	28	2	6.2737655	6.2737655	[0, 1]	[0, 1]
B	29	15	4.578482909999999	4.6948481352049996	[8, 2, 11]	[2, 4, 8]
B	30	2	6.404175199999999	6.512492850000001	[0, 1]	[1, 0]
B	31	1	20.494596	20.494596	[0]	[0]
B	32	1	12.715620000000001	12.715620000000001	[0]	[0]
B	33	20	4.150636075	4.6177753511928	[16, 11, 12]	[19, 16, 4]
B	34	1	8.317499999999999	8.317499999999999	[0]	[0]
B	35	6	4.988416909400001	5.05039413452	[1, 0, 2]	[1, 3, 0]
B	36	20	4.40689903305	4.5587381384108	[16, 17, 6]	[16, 17, 5]
B	37	48	4.3977319999999995	4.46927127438	[17, 39, 16]	[17, 23, 37]
B	38	1	6.6785000000000005	6.6785000000000005	[0]	[0]
B	39	13	4.66783064879	4.715600987325919	[2, 8, 11]	[2, 8, 4]
B	40	137	4.0288517100000005	4.05969278324	[111, 101, 0]	[111, 95, 89]
B	41	8	4.518034770400001	4.59155126968	[3, 0, 7]	[3, 0, 5]
B	42	16	4.36522479189	4.48911300066741	[3, 14, 8]	[3, 14, 2]
B	43	60	4.338005160315	4.40764856084688	[42, 47, 26]	[42, 7, 34]
B	44	4	5.6130562976	5.7834453376	[2, 0, 3]	[3, 2, 0]
B	45	1	9.046	9.046	[0]	[0]
B	46	4	5.175416	5.525426122639999	[3, 0, 2]	[3, 1, 0]
B	47	65	4.21951372636	4.56034730044682	[9, 58, 22]	[9, 63, 28]
B	48	5	4.74239514752	5.30723367497536	[3, 1, 2]	[3, 1, 0]
B	49	87	4.12533202	4.1655803093786	[58, 43, 0]	[58, 1, 55]
B	50	30	4.52653984	4.541743114599999	[20, 26, 29]	[20, 3, 26]
B	51	1	6.490096	6.490096	[0]	[0]
B	52	1	9.637804	9.637804	[0]	[0]
B	53	3	5.097099026319999	5.097099026319999	[2, 1, 0]	[2, 1, 0]
B	54	1	9.717682	9.717682	[0]	[0]
B	55	6	4.649470808149999	4.811209464719999	[3, 2, 0]	[2, 3, 4]
B	56	4	4.58003086	4.60593084	[0, 1, 3]	[0, 1, 2]
B	57	1	7.704196	7.704196	[0]	[0]
B	58	235	3.9974786850000004	4.3392945201252	[138, 74, 215]	[26, 74, 77]
B	59	4	5.54584617368	5.545846173680001	[2, 1, 3]	[2, 1, 3]
B	60	1	6.0765	6.0765	[0]	[0]
B	61	35	4.02081492	4.03715891904	[18, 33, 31]	[18, 24, 33]
B	62	11	4.34940563648	4.7926294788399995	[2, 1, 5]	[0, 2, 6]
B	63	2	6.357908800800001	6.357908800800001	[1, 0]	[1, 0]
B	64	1	8.130942	8.130942	[0]	[0]
B	65	12	4.599436289999999	4.653483810119999	[2, 9, 0]	[2, 9, 3]
B	66	22	4.4943861400000005	4.63494806878552	[13, 5, 16]	[13, 20, 14]
B	67	68	4.2014082649999995	4.3299336107987205	[62, 15, 4]	[62, 35, 40]
B	68	9	4.369119700000001	4.422023634400001	[5, 7, 2]	[5, 7, 1]
B	69	1	11.169726	11.169726	[0]	[0]
B	70	26	4.570364999999999	4.9198145402395	[8, 23, 2]	[22, 6, 1]
B	71	45	4.01004472	4.011191091840001	[24, 25, 8]	[24, 25, 6]
B	72	1	7.941612000000001	7.941612000000001	[0]	[0]
B	73	2	7.9961551325	7.9961551325	[0, 1]	[0, 1]
B	74	1	7.858499999999999	7.858499999999999	[0]	[0]
B	75	1	8.317499999999999	8.317499999999999	[0]	[0]
B	76	52	4.47534428	5.845724854586881	[1, 27, 49]	[9, 1, 0]
B	77	24	4.025245	4.0349254000000006	[13, 0, 3]	[13, 0, 8]
B	78	9	4.543321063920001	4.70001587037056	[8, 1, 0]	[8, 1, 2]
B	79	1	9.34872	9.34872	[0]	[0]
B	80	7	4.5818806447	4.678835139490251	[0, 3, 2]	[0, 1, 5]
B	81	11	4.79574503952	5.37928380934272	[10, 4, 0]	[1, 4, 10]
B	82	160	4.14414155404	5.8404566422536	[75, 136, 87]	[3, 51, 158]
B	83	4	4.7555711938603995	4.7555711938603995	[2, 0, 3]	[2, 0, 3]
B	84	2	5.6033609176	5.6033609176	[0, 1]	[0, 1]
B	85	3	6.0352374030932	6.2684720320932	[1, 0, 2]	[0, 1, 2]
B	86	1	7.776999999999999	7.776999999999999	[0]	[0]
B	87	1	12.25771	12.25771	[0]	[0]
B	88	3	5.40841863384	5.40841863384	[1, 0, 2]	[1, 0, 2]
B	89	2	6.349751400399999	6.349751400399999	[1, 0]	[1, 0]
B	90	24	4.55786512	4.94086856248	[22, 14, 12]	[13, 22, 3]
B	91	1	8.53	8.53	[0]	[0]
B	92	1	8.671	8.671	[0]	[0]
B	93	30	4.6883019599999995	5.25814226688376	[6, 11, 28]	[21, 6, 10]
B	94	7	4.3857853	4.385785300000001	[4, 2, 1]	[4, 2, 1]
B	95	6	4.676962374795	4.7215223877720005	[5, 2, 4]	[5, 2, 3]
B	96	171	3.9974350000000003	4.056292015	[6, 59, 36]	[6, 28, 59]
B	97	10	4.449785	4.6043569161999995	[2, 3, 8]	[2, 0, 6]
B	98	20	4.65586102	4.72903591996	[8, 15, 2]	[8, 15, 9]
B	99	1	8.477044	8.477044	[0]	[0]
B	100	126	4.02946219712	4.17045773487584	[76, 58, 105]	[41, 44, 76]
C	1	3	7.345329338399999	7.354934285999999	[0, 1, 2]	[1, 0, 2]
C	2	1	7.4445	7.4445	[0]	[0]
C	3	1	6.3285	6.3285	[0]	[0]
C	4	63	5.244837096005	6.627601584926401	[27, 5, 0]	[30, 27, 11]
C	5	2	6.4832548	6.4832548	[0, 1]	[0, 1]
C	6	2	5.317848100000001	5.317848100000001	[1, 0]	[1, 0]
C	7	34	5.35940638	6.1980787951	[33, 27, 0]	[7, 27, 33]
C	8	1	7.516	7.516	[0]	[0]
C	9	10	5.11550691424	6.319099228864	[2, 0, 4]	[2, 8, 7]
C	10	4	5.60991744606	6.605761525919999	[1, 0, 2]	[3, 2, 1]
C	11	4	5.1163255215	5.1163255215	[2, 0, 1]	[2, 0, 1]
C	12	1	8.93	8.93	[0]	[0]
C	13	4	5.662075351	6.3552814312942	[2, 3, 0]	[2, 3, 1]
C	14	1	9.254999999999999	9.254999999999999	[0]	[0]
C	15	40	5.0735487672	6.20465869670865	[4, 37, 0]	[2, 4, 30]
C	16	29	4.981160494399999	8.03167596142916	[0, 17, 18]	[26, 7, 5]
C	17	5	4.954269707649999	5.42065265765	[0, 4, 3]	[4, 0, 3]
C	18	1	6.4435	6.4435	[0]	[0]
C	19	1	7.0785	7.0785	[0]	[0]
C	20	3	5.232481513359998	5.243077520799999	[1, 2, 0]	[1, 0, 2]
C	21	1	7.202	7.202	[0]	[0]
C	22	1	6.6935	6.6935	[0]	[0]
C	23	1	8.671	8.671	[0]	[0]
C	24	46	4.60921064623	5.0574514730855205	[11, 44, 1]	[11, 44, 32]
C	25	29	5.34306454846	7.915291069596639	[1, 24, 9]	[10, 18, 11]
C	26	7	4.87054931964	5.804786340720001	[1, 6, 4]	[2, 1, 3]
C	27	41	5.1273266170000005	7.2128114518988	[24, 11, 1]	[34, 6, 30]
C	28	1	8.93	8.93	[0]	[0]
C	29	2	7.8381359999999995	8.01864	[0, 1]	[1, 0]
C	30	6	4.5658253625	4.760162350000001	[0, 5, 3]	[0, 4, 3]
C	31	1	6.3285	6.3285	[0]	[0]
C	32	1	7.4445	7.4445	[0]	[0]
C	33	1	6.881	6.881	[0]	[0]
C	34	1	8.317499999999999	8.317499999999999	[0]	[0]
C	35	1	6.0765	6.0765	[0]	[0]
C	36	2	6.22084	6.22084	[1, 0]	[1, 0]
C	37	1	7.339499999999999	7.339499999999999	[0]	[0]
C	38	15	5.747285871339999	7.82220589173882	[10, 1, 0]	[10, 7, 8]
C	39	25	5.6316475206	8.0090574264832	[23, 0, 21]	[1, 4, 15]
C	40	1	6.589499999999999	6.589499999999999	[0]	[0]
C	41	8	5.70288930795	5.976146672920001	[0, 3, 4]	[3, 1, 0]
C	42	3	5.22515651512	5.22515651512	[0, 2, 1]	[0, 2, 1]
C	43	1	8.317499999999999	8.317499999999999	[0]	[0]
C	44	2	6.0633725	6.7675925	[0, 1]	[1, 0]
C	45	3	7.294708288	7.294708288	[2, 0, 1]	[2, 0, 1]
C	46	5	5.2799905017199995	5.640814814177	[4, 3, 0]	[4, 3, 1]
C	47	1	6.1935	6.1935	[0]	[0]
C	48	13	5.29479655314	7.5241850927924006	[0, 6, 2]	[6, 3, 10]
C	49	7	5.2265828488	7.250764444279999	[0, 1, 4]	[5, 6, 0]
C	50	2	6.270103199999999	6.3673032	[0, 1]	[1, 0]
C	51	7	4.3909017526400005	4.6109247812700005	[0, 3, 6]	[0, 5, 2]
C	52	2	6.107633900000001	6.448650400000001	[0, 1]	[1, 0]
C	53	2	7.253820599999999	7.526717499999999	[1, 0]	[0, 1]
C	54	1	7.202	7.202	[0]	[0]
C	55	3	5.1773646611999995	5.495671499399999	[1, 0, 2]	[1, 2, 0]
C	56	42	5.1310720317600005	8.76171913984267	[10, 22, 0]	[13, 16, 41]
C	57	6	5.65364691886	6.25569818746852	[5, 1, 0]	[1, 5, 2]
C	58	2	6.659269599999999	6.659269599999999	[0, 1]	[0, 1]
C	59	39	5.5225207247000005	7.262818357913339	[28, 0, 4]	[21, 9, 10]
C	60	3	5.703516924600001	6.457941924600001	[1, 0, 2]	[0, 1, 2]
C	61	4	5.5785951130800004	6.080649182889999	[0, 2, 1]	[3, 2, 0]
C	62	2	7.479209	7.479209	[1, 0]	[1, 0]
C	63	17	5.65249	6.974089998625001	[15, 8, 3]	[15, 7, 0]
C	64	9	5.638142534679999	6.738467802067801	[1, 5, 8]	[0, 2, 5]
C	65	1	7.016	7.016	[0]	[0]
C	66	2	7.1660664999999995	7.1660664999999995	[1, 0]	[1, 0]
C	67	1	14.946276999999998	14.946276999999998	[0]	[0]
C	68	5	4.4821263379200005	4.48450071292	[0, 4, 2]	[0, 2, 4]
C	69	8	5.42833501932	5.92260751932	[1, 3, 4]	[3, 1, 4]
C	70	2	7.5933468	7.5933468	[0, 1]	[0, 1]
C	71	4	5.50876440528	6.44352565528	[0, 3, 1]	[3, 0, 1]
C	72	2	5.598399500000001	5.598399500000001	[1, 0]	[1, 0]
C	73	2	5.361962500000001	5.361962500000001	[0, 1]	[0, 1]
C	74	1	7.401999999999999	7.401999999999999	[0]	[0]
C	75	1	6.589499999999999	6.589499999999999	[0]	[0]
C	76	3	6.503708735679999	6.90022236988	[0, 1, 2]	[1, 2, 0]
C	77	6	5.42689632061	6.0988329206100005	[0, 1, 3]	[1, 0, 3]
C	78	31	4.779041036100001	6.4232257656352	[0, 24, 4]	[18, 19, 24]
C	79	11	4.654951646880001	4.7656491761	[0, 5, 8]	[0, 5, 3]
C	80	1	17.649255	17.649255	[0]	[0]
C	81	3	6.691799023040001	7.09476303232	[0, 1, 2]	[1, 2, 0]
C	82	3	5.503263985999999	6.121291986	[0, 1, 2]	[1, 0, 2]
C	83	56	5.1971040980000005	7.4129501884552	[14, 41, 0]	[18, 5, 14]
C	84	5	5.973000697	6.916911082984001	[4, 2, 0]	[2, 4, 3]
C	85	33	5.405826518	6.533092050022001	[28, 9, 1]	[9, 4, 28]
C	86	1	6.589499999999999	6.589499999999999	[0]	[0]
C	87	4	5.97657000384	6.55486722384	[0, 2, 3]	[2, 3, 0]
C	88	1	14.252379999999999	14.252379999999999	[0]	[0]
C	89	30	4.3629760925	5.617111044	[1, 20, 7]	[6, 1, 29]
C	90	4	5.243856884360001	5.865529270490001	[0, 2, 1]	[3, 0, 2]
C	91	21	4.324399242	5.2723936326	[0, 13, 19]	[2, 0, 8]
C	92	1	7.401999999999999	7.401999999999999	[0]	[0]
C	93	1	6.491	6.491	[0]	[0]
C	94	13	6.26418814116	8.87987980265158	[12, 10, 0]	[5, 4, 9]
C	95	6	5.679539760879999	6.6366121092000006	[0, 4, 2]	[1, 4, 0]
C	96	14	5.658750817	6.6778383103256	[5, 0, 1]	[5, 2, 10]
C	97	4	5.76007845392	6.3984310539200004	[0, 2, 1]	[2, 0, 1]
C	98	1	6.841000000000001	6.841000000000001	[0]	[0]
C	99	7	6.217159256	6.5306501703999995	[0, 1, 5]	[4, 1, 0]
C	100	2	6.258446	6.258446	[1, 0]	[1, 0]
D	1	300	3.994915	3.994915	[3, 117, 182]	[3, 117, 182]
D	2	95	3.9960850000000003	3.9960850000000003	[47, 81, 10]	[47, 81, 10]
D	3	5	4.695720000000001	4.70754273	[2, 3, 0]	[2, 0, 1]
D	4	1	6.1935	6.1935	[0]	[0]
D	5	1	7.401999999999999	7.401999999999999	[0]	[0]
D	6	36	4.007335	4.007335	[32, 10, 21]	[32, 10, 21]
D	7	9	4.850969999999999	4.850969999999999	[3, 7, 8]	[3, 7, 8]
D	8	19	4.274635000000001	4.274635000000001	[6, 7, 16]	[6, 7, 16]
D	9	1	7.151999999999999	7.151999999999999	[0]	[0]
D	10	2	4.5922	4.5922	[1, 0]	[1, 0]
D	11	1	7.526999999999999	7.526999999999999	[0]	[0]
D	12	9	5.112010000000001	5.112010000000001	[0, 3, 5]	[0, 3, 5]
D	13	278	3.994915	3.994915	[41, 196, 204]	[41, 196, 204]
D	14	2	4.952699999999999	4.952699999999999	[0, 1]	[0, 1]
D	15	198	3.994915	3.994915	[4, 64, 89]	[4, 64, 89]
D	16	7	5.33561	5.3428700000000005	[0, 2, 1]	[0, 1, 4]
D	17	1	7.266	7.266	[0]	[0]
D	18	4	4.025245	4.025245000000001	[2, 3, 0]	[2, 3, 0]
D	19	14	4.23811	4.238110000000001	[4, 0, 11]	[4, 0, 11]
D	20	1	7.858499999999999	7.858499999999999	[0]	[0]
D	21	1	9.03	9.03	[0]	[0]
D	22	1	6.7410000000000005	6.7410000000000005	[0]	[0]
D	23	1	7.4445	7.4445	[0]	[0]
D	24	1	6.3285	6.3285	[0]	[0]
D	25	1	9.404595	9.404595	[0]	[0]
D	26	115	4.007785	4.007785	[88, 95, 112]	[88, 95, 112]
D	27	12	4.18921	4.18921	[0, 6, 7]	[0, 6, 7]
D	28	45	4.274635000000001	4.274635000000001	[3, 10, 28]	[3, 10, 28]
D	29	2	4.606199999999999	4.606199999999999	[1, 0]	[1, 0]
D	30	18	4.14437	4.144370000000001	[16, 9, 5]	[16, 9, 5]
D	31	2	4.6097	4.6097	[0, 1]	[0, 1]
D	32	1	7.266	7.266	[0]	[0]
D	33	26	4.009135000000001	4.009135000000001	[13, 11, 19]	[13, 11, 19]
D	34	6	5.62526	5.625260000000001	[3, 4, 5]	[3, 4, 5]
D	35	148	4.007785	4.007785	[111, 63, 140]	[111, 63, 140]
D	36	26	4.046759965	4.046759965	[6, 4, 3]	[6, 4, 3]
D	37	51	4.136935	4.136935000000001	[48, 37, 22]	[48, 37, 22]
D	38	1	7.4445	7.4445	[0]	[0]
D	39	2	5.742500000000001	5.742500000000001	[0, 1]	[0, 1]
D	40	50	4.022635	4.022635	[28, 35, 49]	[28, 35, 49]
D	41	6	4.90361	4.90361	[2, 3, 1]	[2, 3, 1]
D	42	106	4.139635	4.139635000000001	[11, 12, 16]	[11, 12, 16]
D	43	3	6.7622100000000005	6.7622100000000005	[0, 1, 2]	[0, 1, 2]
D	44	256	4.007785	4.007785	[48, 114, 170]	[48, 114, 170]
D	45	1	7.0785	7.0785	[0]	[0]
D	46	189	3.994915	3.994915	[12, 23, 123]	[12, 23, 123]
D	47	142	3.9960400000000003	3.9960400000000003	[34, 99, 35]	[34, 99, 35]
D	48	14	4.12987	4.129910000000001	[2, 4, 7]	[2, 4, 12]
D	49	1	7.4445	7.4445	[0]	[0]
D	50	1	7.141	7.141	[0]	[0]
D	51	32	4.022635	4.022635	[21, 10, 17]	[21, 10, 17]
D	52	189	3.994915	3.994915	[49, 75, 128]	[49, 75, 128]
D	53	25	4.02426	4.02426	[9, 21, 1]	[9, 21, 1]
D	54	192	3.9960850000000003	3.9960850000000003	[96, 109, 0]	[96, 109, 0]
D	55	158	3.994915	3.994915	[11, 28, 110]	[11, 28, 110]
D	56	28	3.994915	3.994915	[1, 2, 3]	[1, 2, 3]
D	57	1	8.317499999999999	8.317499999999999	[0]	[0]
D	58	2	5.439500000000001	5.439500000000001	[1, 0]	[1, 0]
D	59	3	4.277245000000001	4.277245000000001	[0, 1, 2]	[0, 1, 2]
D	60	14	4.553345	4.553345	[2, 6, 7]	[2, 6, 7]
D	61	230	3.994915	3.994915	[18, 38, 61]	[18, 38, 61]
D	62	4	5.21197	5.21197	[1, 0, 2]	[1, 0, 2]
D	63	1	8.71849	8.71849	[0]	[0]
D	64	1	6.589499999999999	6.589499999999999	[0]	[0]
D	65	2	5.57145	5.57145	[1, 0]	[1, 0]
D	66	78	4.008865	4.008865	[58, 75, 26]	[58, 75, 26]
D	67	2	6.0197	6.0512	[1, 0]	[0, 1]
D	68	3	4.334370000000001	4.334370000000001	[2, 0, 1]	[2, 0, 1]
D	69	2	5.21875	5.21875	[1, 0]	[1, 0]
D	70	2	5.4784	5.4784	[0, 1]	[0, 1]
D	71	6	4.277245000000001	4.277245000000001	[4, 5, 3]	[4, 5, 3]
D	72	46	4.288385000000001	4.288385000000001	[44, 31, 26]	[44, 31, 26]
D	73	9	4.60098304	4.60098304	[5, 4, 2]	[5, 4, 2]
D	74	117	3.9960850000000003	3.9960850000000003	[17, 94, 23]	[17, 94, 23]
D	75	72	3.994915	3.994915	[1, 33, 48]	[1, 33, 48]
D	76	108	3.994915	3.994915	[2, 17, 31]	[2, 17, 31]
D	77	180	4.007785	4.059359555	[137, 23, 60]	[15, 137, 23]
D	78	1	6.3285	6.3285	[0]	[0]
D	79	163	3.994915	3.994915	[39, 63, 124]	[39, 63, 124]
D	80	247	3.994915	3.994915	[8, 81, 110]	[8, 81, 110]
D	81	32	4.135135	4.135135000000001	[2, 3, 20]	[2, 3, 20]
